ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
39350,6558,Hypothyroidism,943,Ascites,2,Cause-effect,"may cause","may be caused by",False,False
3718,5155,"General anaesthesia",979,"Gastric content aspiration",2,Cause-effect,"may cause","may be caused by",False,False
20495,7580,"Simple pulmonary eosinophilia",1006,"Bronchial asthma",6,Association,"is associated with","is associated with",True,False
24111,6558,Hypothyroidism,1065,"Atrial fibrillation",2,Cause-effect,"may cause","may be caused by",False,False
7928,10956,"Pulmonary embolism",1065,"Atrial fibrillation",2,Cause-effect,"may cause","may be caused by",False,False
31582,3066,"Dilated cardiomyopathy",1072,"Atrial flutter",2,Cause-effect,"may cause","may be caused by",False,False
31579,3809,Digoxin,1072,"Atrial flutter",2,Cause-effect,"may cause","may be caused by",False,False
39823,5868,"Varicella-zoster virus",1132,"Atypical pneumonia",2,Cause-effect,"may cause","may be caused by",False,False
34713,12356,Splenectomy,1200,Babesiosis,4,"Risk factor","is a risk factor for","has risk factors",False,False
10585,4806,"Fibromyoma, uterine",1631,"Breech presentation",4,"Risk factor","is a risk factor for","has risk factors",False,False
3217,4450,"Erythema multiforme",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
4225,5836,"Pemphigoid gestationis",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
4246,5868,"Varicella-zoster virus",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
8166,11288,"Renal failure, chronic",1813,"Burr cells",2,Cause-effect,"may cause","may be caused by",False,False
45611,11288,"Renal failure, chronic",1896,"Calcinosis cutis",2,Cause-effect,"may cause","may be caused by",False,False
10629,11288,"Renal failure, chronic",1897,Calciphylaxis,2,Cause-effect,"may cause","may be caused by",False,False
35001,6974,Isoniazid,1984,Carbamazepine,12,Interaction,"interacts with","interacts with",True,False
3720,5155,"General anaesthesia",2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
20595,6431,Hypoglycaemia,2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
20406,10956,"Pulmonary embolism",2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
3255,4512,"Essential hypertension",2099,"Cardiac failure, left sided",2,Cause-effect,"may cause","may be caused by",False,False
4762,6558,Hypothyroidism,2099,"Cardiac failure, left sided",2,Cause-effect,"may cause","may be caused by",False,False
20577,3066,"Dilated cardiomyopathy",2128,"Pericardial effusion",2,Cause-effect,"may cause","may be caused by",False,False
4763,6558,Hypothyroidism,2128,"Pericardial effusion",2,Cause-effect,"may cause","may be caused by",False,False
8112,11213,"Refsum disease",2137,Cardiomyopathy,2,Cause-effect,"may cause","may be caused by",False,False
23521,6558,Hypothyroidism,2156,"Carpal tunnel syndrome",2,Cause-effect,"may cause","may be caused by",False,False
8113,11213,"Refsum disease",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
5959,8222,"Miller Fisher syndrome",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
8114,11213,"Refsum disease",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
10033,13866,"Vincent angina",2303,"Cervical lymphadenopathy",2,Cause-effect,"may cause","may be caused by",False,False
10711,2826,"Clostridium septicum",2837,"Clostridium perfringens",6,Association,"is associated with","is associated with",True,False
6048,8358,"Motor neuron disease",2858,"10th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
6049,8358,"Motor neuron disease",2859,"11th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
5960,8222,"Miller Fisher syndrome",2861,"3rd cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
6050,8358,"Motor neuron disease",2867,"5th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
6051,8358,"Motor neuron disease",2869,"7th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
23707,2764,Cisplatin,2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
8118,11213,"Refsum disease",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
6052,8358,"Motor neuron disease",2875,"9th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
2770,3809,Digoxin,2999,"Colour vision impairment",2,Cause-effect,"may cause","may be caused by",False,False
9605,13267,"Treacher Collins-Franceschetti syndrome",3043,"Conductive hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
30596,4450,"Erythema multiforme",3067,Conjunctivitis,2,Cause-effect,"may cause","may be caused by",False,False
4764,6558,Hypothyroidism,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
29981,8098,Methadone,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
6514,8975,"Antipsychotic agents",3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
10468,728,"Ankylosing spondylitis",3178,"Crohn disease",6,Association,"is associated with","is associated with",True,False
26872,6558,Hypothyroidism,3233,"CSF protein levels raised",2,Cause-effect,"may cause","may be caused by",False,False
536,690,"Ancylostoma caninum",3263,"Cutaneous larva migrans",2,Cause-effect,"may cause","may be caused by",False,False
11523,12356,Splenectomy,3623,"Capnocytophaga canimorsus",4,"Risk factor","is a risk factor for","has risk factors",False,False
8167,11288,"Renal failure, chronic",3637,"Diabetes insipidus, nephrogenic",2,Cause-effect,"may cause","may be caused by",False,False
2132,2938,Colchicine,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
2340,3221,Cryptosporidiosis,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
6603,9096,Nystatin,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
7773,10723,"Progressive supranuclear palsy",4015,Dysarthria,2,Cause-effect,"may cause","may be caused by",False,False
20496,7580,"Simple pulmonary eosinophilia",4113,"Atopic dermatitis",6,Association,"is associated with","is associated with",True,False
20479,10956,"Pulmonary embolism",4166,"Electromechanical dissociation",2,Cause-effect,"may cause","may be caused by",False,False
7030,9706,"Patent ductus arteriosus",4224,Endocarditis,4,"Risk factor","is a risk factor for","has risk factors",False,False
43799,11258,"Renal dialysis",4224,Endocarditis,4,"Risk factor","is a risk factor for","has risk factors",False,False
10853,8034,Menopause,4319,Enterocoele,6,Association,"is associated with","is associated with",True,False
41627,690,"Ancylostoma caninum",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
43131,2659,"Chronic myeloid leukaemia",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
3218,4450,"Erythema multiforme",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
4765,6558,Hypothyroidism,4438,"Erythema ab igne",2,Cause-effect,"may cause","may be caused by",False,False
1709,2365,"Child abuse",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
9666,13341,Tricho-thiodystrophy,4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
3721,5155,"General anaesthesia",4623,"Chest expansion poor",2,Cause-effect,"may cause","may be caused by",False,False
22422,10723,"Progressive supranuclear palsy",4629,"External ophthalmoplegia",2,Cause-effect,"may cause","may be caused by",False,False
4766,6558,Hypothyroidism,4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
6515,8975,"Antipsychotic agents",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
34978,3620,Dextromethorphan,4875,Fluoxetine,12,Interaction,"interacts with","interacts with",True,False
8010,11081,Pyrimethamine,4894,"Folate deficiency",2,Cause-effect,"may cause","may be caused by",False,False
19659,2365,"Child abuse",4939,"Fracture of bone",2,Cause-effect,"may cause","may be caused by",False,False
6516,8975,"Antipsychotic agents",5226,"Raised intraocular pressure",2,Cause-effect,"may cause","may be caused by",False,False
13165,7970,"Membranous glomerulonephritis",5245,Glomerulonephritis,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
29711,11375,Reserpine,5252,Glossitis,2,Cause-effect,"may cause","may be caused by",False,False
2540,3474,"De Quervain thyroiditis",5332,Goitre,2,Cause-effect,"may cause","may be caused by",False,False
1934,2659,"Chronic myeloid leukaemia",5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
4768,6558,Hypothyroidism,5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
8168,11288,"Renal failure, chronic",5375,"Uric acid levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
7840,10818,Proteus,5404,"Gram negative bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
8169,11288,"Renal failure, chronic",5534,"Haemolytic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
7929,10956,"Pulmonary embolism",5578,Haemoptysis,2,Cause-effect,"may cause","may be caused by",False,False
10034,13866,"Vincent angina",5603,Halitosis,2,Cause-effect,"may cause","may be caused by",False,False
8170,11288,"Renal failure, chronic",5667,"High density lipoprotein levels low (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
8926,12356,Splenectomy,5701,"Heinz bodies",2,Cause-effect,"may cause","may be caused by",False,False
30311,11288,"Renal failure, chronic",5887,Hiccups,2,Cause-effect,"may cause","may be caused by",False,False
8927,12356,Splenectomy,6022,"Howell-Jolly bodies",2,Cause-effect,"may cause","may be caused by",False,False
4449,6140,Hydrocortisone,6160,"Cushing syndrome",2,Cause-effect,"may cause","may be caused by",False,False
20579,3066,"Dilated cardiomyopathy",6187,Hyperaldosteronism,2,Cause-effect,"may cause","may be caused by",False,False
23630,5311,"Glycogenosis type 6",6226,Hypercholesterolaemia,2,Cause-effect,"may cause","may be caused by",False,False
4769,6558,Hypothyroidism,6226,Hypercholesterolaemia,2,Cause-effect,"may cause","may be caused by",False,False
4665,6431,Hypoglycaemia,6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
5860,8098,Methadone,6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
2771,3809,Digoxin,6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
8171,11288,"Renal failure, chronic",6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
4770,6558,Hypothyroidism,6259,Hypermagnesaemia,2,Cause-effect,"may cause","may be caused by",False,False
8172,11288,"Renal failure, chronic",6259,Hypermagnesaemia,2,Cause-effect,"may cause","may be caused by",False,False
2020,2769,"Citrated blood sample",6266,Hypernatraemia,2,Cause-effect,"may cause","may be caused by",False,False
8173,11288,"Renal failure, chronic",6266,Hypernatraemia,2,Cause-effect,"may cause","may be caused by",False,False
11437,11288,"Renal failure, chronic",6301,"Hyperparathyroidism, secondary",2,Cause-effect,"may cause","may be caused by",False,False
24376,11288,"Renal failure, chronic",6309,"Hyperparathyroidism, tertiary",2,Cause-effect,"may cause","may be caused by",False,False
20963,5609,Haloperidol,6314,Galactorrhoea-Hyperprolactinaemia,2,Cause-effect,"may cause","may be caused by",False,False
4771,6558,Hypothyroidism,6314,Galactorrhoea-Hyperprolactinaemia,2,Cause-effect,"may cause","may be caused by",False,False
20955,11375,Reserpine,6314,Galactorrhoea-Hyperprolactinaemia,2,Cause-effect,"may cause","may be caused by",False,False
732,969,Asphyxiation,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
3256,4512,"Essential hypertension",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
3722,5155,"General anaesthesia",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
4772,6558,Hypothyroidism,6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
8174,11288,"Renal failure, chronic",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
2541,3474,"De Quervain thyroiditis",6348,Hyperthyroidism,2,Cause-effect,"may cause","may be caused by",False,False
2021,2769,"Citrated blood sample",6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
8175,11288,"Renal failure, chronic",6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
3830,5311,"Glycogenosis type 6",6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
4944,6818,Insulin,6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
33068,3218,"Cryptorchism (maldescended or ectopic testis)",6443,"Hypogonadic hypogonadism",2,Cause-effect,"may cause","may be caused by",False,False
24380,11288,"Renal failure, chronic",6443,"Hypogonadic hypogonadism",2,Cause-effect,"may cause","may be caused by",False,False
4945,6818,Insulin,6445,Hypokalaemia,2,Cause-effect,"may cause","may be caused by",False,False
2016,2764,Cisplatin,6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
2022,2769,"Citrated blood sample",6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
2023,2769,"Citrated blood sample",6503,Hypophosphataemia,2,Cause-effect,"may cause","may be caused by",False,False
4946,6818,Insulin,6503,Hypophosphataemia,2,Cause-effect,"may cause","may be caused by",False,False
3723,5155,"General anaesthesia",6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
4052,5609,Haloperidol,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
4773,6558,Hypothyroidism,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
6517,8975,"Antipsychotic agents",6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
8177,11288,"Renal failure, chronic",6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
8232,11375,Reserpine,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
42128,5155,"General anaesthesia",6542,Hypothermia,2,Cause-effect,"may cause","may be caused by",False,False
4774,6558,Hypothyroidism,6542,Hypothermia,2,Cause-effect,"may cause","may be caused by",False,False
2542,3474,"De Quervain thyroiditis",6558,Hypothyroidism,2,Cause-effect,"may cause","may be caused by",False,False
23622,10956,"Pulmonary embolism",6623,"Respiratory failure",2,Cause-effect,"may cause","may be caused by",False,False
8115,11213,"Refsum disease",6646,Ichthyosis,2,Cause-effect,"may cause","may be caused by",False,False
25176,13341,Tricho-thiodystrophy,6646,Ichthyosis,2,Cause-effect,"may cause","may be caused by",False,False
25381,4450,"Erythema multiforme",6883,"Intraepidermal blistering",2,Cause-effect,"may cause","may be caused by",False,False
24253,13781,Vegetarianism,6947,"Iron deficiency",2,Cause-effect,"may cause","may be caused by",False,False
24563,672,"Anemia secondary to blood loss",6947,"Iron deficiency",4,"Risk factor","is a risk factor for","has risk factors",False,False
3219,4450,"Erythema multiforme",7150,Keratitis,2,Cause-effect,"may cause","may be caused by",False,False
4247,5868,"Varicella-zoster virus",7150,Keratitis,2,Cause-effect,"may cause","may be caused by",False,False
4775,6558,Hypothyroidism,7306,"Low density lipoprotein levels raised (serum or plasma)",2,Cause-effect,"may cause","may be caused by",False,False
8178,11288,"Renal failure, chronic",7306,"Low density lipoprotein levels raised (serum or plasma)",2,Cause-effect,"may cause","may be caused by",False,False
37573,3066,"Dilated cardiomyopathy",7352,"Left bundle branch block",2,Cause-effect,"may cause","may be caused by",False,False
1935,2659,"Chronic myeloid leukaemia",7430,"Leucoerythroblastic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
4776,6558,Hypothyroidism,7597,"Low voltage ECG",2,Cause-effect,"may cause","may be caused by",False,False
2133,2938,Colchicine,7688,"Macrocytosis (erythrocyte)",2,Cause-effect,"may cause","may be caused by",False,False
4777,6558,Hypothyroidism,7688,"Macrocytosis (erythrocyte)",2,Cause-effect,"may cause","may be caused by",False,False
8011,11081,Pyrimethamine,7688,"Macrocytosis (erythrocyte)",2,Cause-effect,"may cause","may be caused by",False,False
2134,2938,Colchicine,7698,"Malabsorption syndrome",2,Cause-effect,"may cause","may be caused by",False,False
10617,1784,"Burkitt lymphoma",7728,Malaria,6,Association,"is associated with","is associated with",True,False
2135,2938,Colchicine,7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
2338,3218,"Cryptorchism (maldescended or ectopic testis)",7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
4053,5609,Haloperidol,7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
6518,8975,"Antipsychotic agents",7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
11131,7991,"Multiple endocrine neoplasia type 2b",7923,"Medullary thyroid carcinoma",4,"Risk factor","is a risk factor for","has risk factors",False,False
6519,8975,"Antipsychotic agents",8603,Mydriasis,2,Cause-effect,"may cause","may be caused by",False,False
31587,2938,Colchicine,8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
4778,6558,Hypothyroidism,8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
2017,2764,Cisplatin,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
2136,2938,Colchicine,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
2772,3809,Digoxin,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
6604,9096,Nystatin,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
8179,11288,"Renal failure, chronic",8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
11199,12356,Splenectomy,8847,"Neisseria meningiditis",4,"Risk factor","is a risk factor for","has risk factors",False,False
11472,11748,"Russell-Silver dwarfism",8896,Nephroblastoma,4,"Risk factor","is a risk factor for","has risk factors",False,False
11213,5609,Haloperidol,8968,"Neuroleptic malignant syndrome",2,Cause-effect,"may cause","may be caused by",False,False
23184,13034,Thioridazine,8975,"Antipsychotic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
51563,2764,Cisplatin,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
8012,11081,Pyrimethamine,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
1936,2659,"Chronic myeloid leukaemia",8995,Neutrophilia,2,Cause-effect,"may cause","may be caused by",False,False
26990,12356,Splenectomy,8995,Neutrophilia,2,Cause-effect,"may cause","may be caused by",False,False
4779,6558,Hypothyroidism,9099,Obesity,2,Cause-effect,"may cause","may be caused by",False,False
20580,3066,"Dilated cardiomyopathy",9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
8180,11288,"Renal failure, chronic",9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
8233,11375,Reserpine,9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
12927,6852,"Internal ophthalmoplegia",9240,Ophthalmoplegia,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
5374,7399,"Leptospira hebdomadis",9266,"Brain failure",2,Cause-effect,"may cause","may be caused by",False,False
8182,11288,"Renal failure, chronic",9351,Osteomalacia,2,Cause-effect,"may cause","may be caused by",False,False
37418,10956,"Pulmonary embolism",9475,"P pulmonale",2,Cause-effect,"may cause","may be caused by",False,False
4255,5868,"Varicella-zoster virus",9539,"Pancreatitis, acute",2,Cause-effect,"may cause","may be caused by",False,False
8928,12356,Splenectomy,9586,"Pappenheimer bodies",2,Cause-effect,"may cause","may be caused by",False,False
11132,7991,"Multiple endocrine neoplasia type 2b",9638,"Parathyroid hyperplasia",4,"Risk factor","is a risk factor for","has risk factors",False,False
4781,6558,Hypothyroidism,9820,Pericarditis,2,Cause-effect,"may cause","may be caused by",False,False
8183,11288,"Renal failure, chronic",9820,Pericarditis,2,Cause-effect,"may cause","may be caused by",False,False
37062,11213,"Refsum disease",9849,"Peripheral demyelination",2,Cause-effect,"may cause","may be caused by",False,False
28671,2764,Cisplatin,9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
2137,2938,Colchicine,9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
8116,11213,"Refsum disease",9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
8184,11288,"Renal failure, chronic",9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
3657,5075,"Gall bladder rupture",9860,Peritonitis,2,Cause-effect,"may cause","may be caused by",False,False
5662,7803,"Mallory-Weiss syndrome",9860,Peritonitis,2,Cause-effect,"may cause","may be caused by",False,False
11133,7991,"Multiple endocrine neoplasia type 2b",9912,Phaeochromocytoma,4,"Risk factor","is a risk factor for","has risk factors",False,False
35104,3620,Dextromethorphan,9933,Phenelzine,12,Interaction,"interacts with","interacts with",True,False
35112,6974,Isoniazid,9991,Phenytoin,12,Interaction,"interacts with","interacts with",True,False
11314,4806,"Fibromyoma, uterine",10098,"Placenta praevia",4,"Risk factor","is a risk factor for","has risk factors",False,False
8185,11288,"Renal failure, chronic",10122,"Pleural effusion",2,Cause-effect,"may cause","may be caused by",False,False
7841,10818,Proteus,10166,Pneumonia,2,Cause-effect,"may cause","may be caused by",False,False
2774,3809,Digoxin,10477,"Atrioventricular node conduction block",2,Cause-effect,"may cause","may be caused by",False,False
4782,6558,Hypothyroidism,10519,"Precocious puberty",2,Cause-effect,"may cause","may be caused by",False,False
1937,2659,"Chronic myeloid leukaemia",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
51561,2764,Cisplatin,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
8013,11081,Pyrimethamine,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
8187,11288,"Renal failure, chronic",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
49527,8515,"Mycobacterium tuberculosis",10718,"Progressive multifocal leucoencephalopathy",4,"Risk factor","is a risk factor for","has risk factors",False,False
20696,10818,Proteus,10801,Prostatitis,2,Cause-effect,"may cause","may be caused by",False,False
4783,6558,Hypothyroidism,10825,"Proximal muscle weakness",2,Cause-effect,"may cause","may be caused by",False,False
4784,6558,Hypothyroidism,10832,"Pyrophosphate arthropathy",2,Cause-effect,"may cause","may be caused by",False,False
11401,5963,"HLA B13",10895,Psoriasis,4,"Risk factor","is a risk factor for","has risk factors",False,False
10470,728,"Ankylosing spondylitis",10895,Psoriasis,6,Association,"is associated with","is associated with",True,False
3729,5155,"General anaesthesia",10940,"Pulmonary collapse",2,Cause-effect,"may cause","may be caused by",False,False
7932,10956,"Pulmonary embolism",10998,"Pulmonary hypertension",2,Cause-effect,"may cause","may be caused by",False,False
20581,3066,"Dilated cardiomyopathy",11017,"Pulmonary oedema",2,Cause-effect,"may cause","may be caused by",False,False
5375,7399,"Leptospira hebdomadis",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
7933,10956,"Pulmonary embolism",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
37574,3066,"Dilated cardiomyopathy",11102,"Q waves",2,Cause-effect,"may cause","may be caused by",False,False
7934,10956,"Pulmonary embolism",11102,"Q waves",2,Cause-effect,"may cause","may be caused by",False,False
49647,5609,Haloperidol,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
37594,6431,Hypoglycaemia,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
36977,6558,Hypothyroidism,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
48009,8098,Methadone,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
2775,3809,Digoxin,11105,"QT interval shortening",2,Cause-effect,"may cause","may be caused by",False,False
4248,5868,"Varicella-zoster virus",11176,"Ramsay Hunt syndrome",2,Cause-effect,"may cause","may be caused by",False,False
40084,13537,"Ureaplasma urealyticum",11223,"Reiter syndrome",2,Cause-effect,"may cause","may be caused by",False,False
3257,4512,"Essential hypertension",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
7842,10818,Proteus,11346,Nephrolithiasis,2,Cause-effect,"may cause","may be caused by",False,False
3258,4512,"Essential hypertension",11416,"Retinal pathology",2,Cause-effect,"may cause","may be caused by",False,False
8117,11213,"Refsum disease",11429,"Retinitis pigmentosa",2,Cause-effect,"may cause","may be caused by",False,False
11250,9392,Osteosarcoma,11434,Retinoblastoma,6,Association,"is associated with","is associated with",True,False
10637,1961,"Caplan disease",11506,"Rheumatoid disease",6,Association,"is associated with","is associated with",True,False
7935,10956,"Pulmonary embolism",11619,"Right QRS axis deviation",2,Cause-effect,"may cause","may be caused by",False,False
7936,10956,"Pulmonary embolism",11620,"Right bundle branch block",2,Cause-effect,"may cause","may be caused by",False,False
7937,10956,"Pulmonary embolism",11623,"Right ventricular hypertrophy",2,Cause-effect,"may cause","may be caused by",False,False
46075,5963,"HLA B13",11797,Sarcoidosis,4,"Risk factor","is a risk factor for","has risk factors",False,False
4249,5868,"Varicella-zoster virus",11898,Scleritis,2,Cause-effect,"may cause","may be caused by",False,False
4785,6558,Hypothyroidism,12050,SIADH,2,Cause-effect,"may cause","may be caused by",False,False
25434,29816,"Glutaric acidemia type 2",92,"Metabolic acidosis",2,Cause-effect,"may cause","may be caused by",False,False
19834,29144,"Normal anion gap metabolic acidosis",92,"Metabolic acidosis",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
24979,29742,"Tonic pupil",724,Anisocoria,2,Cause-effect,"may cause","may be caused by",False,False
28262,30355,Mephobarbital,1231,Barbiturates,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
51250,30059,Biotin,1408,"Vitamin H deficiency",26,"See also","see also","see also",True,False
52618,29572,"Hyperimmunoglobulin E (IgE) syndrome",1684,Bronchiectasis,2,Cause-effect,"may cause","may be caused by",False,False
28366,30533,Xamoterol,1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
40809,30970,Benzonatate,1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
22051,29410,"Spondyloepiphyseal dysplasia congenita",1778,"Congenital glaucoma",2,Cause-effect,"may cause","may be caused by",False,False
35026,30426,Propoxyphene,1984,Carbamazepine,12,Interaction,"interacts with","interacts with",True,False
40689,29816,"Glutaric acidemia type 2",2137,Cardiomyopathy,2,Cause-effect,"may cause","may be caused by",False,False
22052,29410,"Spondyloepiphyseal dysplasia congenita",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
17992,29053,"Coronary angiography",2247,"Cerebrovascular accident",2,Cause-effect,"may cause","may be caused by",False,False
21463,29335,"Leriche syndrome",2777,"Claudication of limb",2,Cause-effect,"may cause","may be caused by",False,False
25721,29410,"Spondyloepiphyseal dysplasia congenita",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
44198,29533,"Alkylating agents",3416,"Cytotoxic therapeutic agents",17,"Drug family child-parent (subtype)","belongs to drug super-family","is the drug super-family of",False,False
35036,30015,Sertraline,3620,Dextromethorphan,12,Interaction,"interacts with","interacts with",True,False
28497,30552,Meropenem,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
31475,31095,"Omsk hemorrhagic fever",4033,"Viral haemorrhagic fever",2,Cause-effect,"may cause","may be caused by",False,False
20977,29270,"Autoimmune orchitis",4342,Epididymo-orchitis,2,Cause-effect,"may cause","may be caused by",False,False
19060,29101,"Lymphogranuloma venereum",4461,"Erythema nodosum",2,Cause-effect,"may cause","may be caused by",False,False
23226,29572,"Hyperimmunoglobulin E (IgE) syndrome",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
21210,29294,"Hereditary orotic aciduria",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
45406,29677,"Arginase deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
25436,29817,"Dihydropyrimidine dehydrogenase deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
19613,29124,"Progressive external ophthalmoplegia",4629,"External ophthalmoplegia",2,Cause-effect,"may cause","may be caused by",False,False
